tweet_id,tweet_text
372,#Patent Wars: #Google vs. #Samsung vs. #Apple vs. #Motorola vs. #Microsoft vs. #Oracle -  http://t.co/PjxURwrp
373,aaaaahhhh.... finally done. next stop zippy's. 
374,http://community.livejournal.com/ohnotheydidnt/33907252.html How freakin cool is that? Why doesnt shit like that happen to me? 
375,Gooood mooorning world. I had a dream last night I fucked my knee again  Def need to kick start my strengthening ready for Bournemouth 7s!
376,Training course today so just hope to stay awake through it 
377,"I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free, give it a try. http://t.co/dN3qwkkb"
378,@StacieLane  How are you? Was good seeing you @ Lip Service last week!
379,Working on the new Cricket game for the i-phone...you guys will like it i am sure  http://www.youtube.com/watch?v=771uKX4zhZQ
380,"@Linda_James Thank you!! I spent ages on Thursday tidying up, then along came everyone and it looked like a right tip again "
381,@babybazooka i do too...but it's hard 
382,@JonathanRKnight Maybe Jordan could help you answer a few? Just an idea.. 
383,"@KnightOwl89 Sounds good,  I wish i could have done it but I'm determined to find them in the park. They better be in there!"
384,#twitter; for those statuses you'd never post on #facebook
385,Week 2 of the fitness challenge and I'm starting off strong.  Just submitted my stats for the night and it ain't bad 
386,@DontaStorey Boy stop Pssh!  What you been up to?
387,@Jennchambless me neither and nobody is awake... NOBODY. I'm drunk and alone 
388,"RT @aDUBatSDUB: #facebook, #Twitter , #spongebob, #nirvana. Great way to spend the night. :D"
389,Mucho research to do today if I want to crack on with 2nd sweet charity auction fic - and I really really do 
390,woke  up  dis  morning  so  i'm  stil  alive #twitter
391,@JesMayhemWA Still trying to sell the prelude? 
392,on oovoo with @_LoveIsThe_Ki dumb ass #excuseme #twitter
393,Hamu is on my tour tm!!!! I'm excited 
394,@ddlovato Bill Beckett And lovato are homies who knew! 
395,Well I'm kinda really #bored right now.... time to waste some time reading #quotes on #twitter
396,... and we were just told what a #microsoft minute is: it is 95 sconds + 1 second which is from 1 to 10 minutes. :)
397,"@Matt8U me too. :] maybe i'll see you there? i mean, its not like there are going to be thousands of people anyways. ha. so stoked. "
398,@ty_fed u asked earlier about waking up....guess what...waking up at 3 am is bullshittery too! Past bedtime night guys! 
399,@IDGAFBoutYou llssss.yea I kno.lol.I ain't been fuckin wit dis joint.I guess #twitter missed me tho huh.slsss.lol
400,is home. Hmmm how lovely to be in 85 degree weather. 
401,Today was so great.  My roommate and I played some soccer and I also got a nice run in on this sunny day  Time for some reading and sleep.
402,just got a denied letter from bazaar bizarre. sad. i was looking forward to a road trip to be a vendor there 
403,RT @extremejohn Stuck on Facebook? Iâ€™m so sorry.  http://t.co/JcJBfZ8W #Twitter #Google  #Facebook
404,sick today  and i have a lot to do at work 
405,@stanleytang I agree it is much more productive without Twitter 
406,@jmielcarz send some of that warmness my way.... it's cold 
407,RT @AHennessyWorld: #Twitter I apologize 4 being out of line regardless what sum1 does  I promise 2 remain humble keep it from public ey ...
408,@coryBasil Hurry up and be the first person to publish a book of twitters! 
409,"RT @mattimooz: I'm at #microsoft and been served #cake for lunch, ok not just cake but its definitely involved. You live a good life @bennuk"
410,@jlsbby http://twitpic.com/2y0fo - cutest dog ever  what's his name?
411,has a cold from playing outside yesterday 
412,"Nooning The Wedding and Old Man Sharted and throwing moon pies as we venture to Macon, Georgia "
413,I need some selsun blue...pretty sure i have a small spot of haole rot 
414,gosh it`t 9:39 am and i am soooo tired &quot;yawn&quot; i want to go back to sleep but i can`t 
415,Almost finished with new moon.... If I didn't have to work tomorrow I would totally finish it tonight! Geez... 
416,Get your #Twitter #marketing #campaigns built by an #SEO expert: http://t.co/7FttDde4
417,@JonathanRKnight Hello there Jonathan! I didn't know you tweet.  Have a good nite
418,"Where the magic happens every month LOL Sophia did a terrific job, as usual! What am I gonna have for dinner?  http://twitpic.com/2y5bz"
419,"@hertbeat it is still only 1st coffee of the day for me ! Happy Tuesday, off to see Jeff Dunham and Achmed the dead terrorist tonight ! "
420,#Teamfollowback #Microsoft investigating Windows Phone Mango Zune freezing problems
421,"@brightillusions  only one to fill that position. They've just tightened our borders or something  Which sucks, I want you to move here!"
422,is thinking he's going to have to reinstall WoW as it simply refuses to update to 3.1.0  irritating times  It'll take forever 
423,Bedtime good night #twitter #goodnightworld
424,Someone needs to give this baby a home!!! I would but it's a bit too soon  http://tinyurl.com/dzbppd
425,#LOVATICS! Wanna be in a fan book for @ddlovato let me know and ill send wat needs2b in it via #twitter
426,RT @TeachHub 50 Ways to Use #Twitter in the Classroom http://t.co/lJiN0See #education #ntchat
427,RT @jeffbullas: What Is A #Facebook â€œLikeâ€ Worth For Your Business? http://t.co/BsT25W2u #SMM #SocialMedia #Twitter
428,This #TT  was well needed cuz I thought #Twitter was dien.
429,Is hella excited cuz the Italian is here 
430,@DonnieWahlberg I can tell u have spoken. FB &amp; Twitter are on Fire right now!!  Hope ur feelin better love.  have a great night...
431,RT......zZzZzZzZzZzZzZzZzZzZ...... #Twitter off
432,and so the editing of 3000 wedding shots begins 
433,Ate a piece of angel food cake and another Laffy Taffy 
434,@mileycyrus I guess counting sheep didn't work  Hope you get some sleep!
435,"Dad was admitted to hospital yesterday, so want to fly to Cape Town to visit... R1900 for monday return ticket on #Kulula "
436,"#Microsoft CEO Steve Ballmer on Not Buying #Yahoo: â€œSometimes, Youâ€™re Luckyâ€ http://t.co/RI8HUaLD #uncategorized"
437,Just walked in the door of the #Microsoft #kenyaopendoor conference...
438,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 25
439,can't wait for ball season to start in 3 weeks!  Getting my ball equipment home this week 
440,Back from school. NO MORE SCHOOL FOR TWO WEEKS 
441,"@mozunk you can do that. just go hover over the tweet in the favorites, then tweet, then favorite. it will unfavorite it. "
442,"@jeffsmithcars Why would you want to send traffic to that page?  At the bottom, you say you're not done  "
443,#Retweet #RT #BabyMamaDrama #BabyDaddyDrama #Twitter #S/O to everyone who read my blog www.cpc504.blogspot.com
444,If u say u 100% REAL all the time...KILL YOURSELF ASAP!..Everybody have their fake moments so don't Front for #Twitter -----_________-------
445,He Like Kissing The Little Pink Puss Lls #Twitter This After Dark
446,Bout to tweet about tweeting #twitter #Seahawkswag
447,#mhbigcatch 8oz Golem  But finally got a Wight - 3oz
448,Stupid m&amp;ms make my stomach hurt 
449,"ordered a pita...it NEVR came! why they say the fax machine broke and the driver left, what about my empty BELLY "
450,@TheAshBall 
451,zombies can be cute... in cupcake form... on a necklace   http://tinyurl.com/djbec4
452,"Tune Hotels, has opened bookings for brand new rooms in its upcoming new hotels in Kuching. "
453,"Off to sleeep , #goodnight #twitter"
454,will eat lunch  http://plurk.com/p/mztfi
455,Blimmin' heck i'm slightly tired! And i still didn't see no Otalia 
456,RT @Str8Talk123: Need to step my #twitter game! Where is #teamfollowback #miami #ff  @JAYSCANDRETH  @WhatupHOE1211
457,cheeck thiss hand cuz im marvelous ;) boy.. idk hoow im gona make it threw this weeeek 
458,"So what #twitter needs is a ""save tweet"" text function. So I could ""st @xyz 5"" to save the 5th most recent msg on twitter site to read later"
459,@DaveB41 can you help? 
460,all these crazy pollen trees in Washington state are making my sinuses go crazy 
461,@BeadieJay Thanks (twice).  Work start date put back again. Maybe Thursday. Maybe after Easter.
462,"I wonder what jon thinks when he see's all his tweets, i picture him and jordan busting a nut laughing at us.  oh yeah.. jordan..."
463,RT @Hirudineajigane: #Twitter Thank you.Read those great tweets.helps live better! :) Bows. http://t.co/FNKBW24F
464,On a diet.... Woke up 2day Hungry 
465,"Looking at it, I seem to be getting a completely different config.. Finding shared hosting hard not having control "
466,"Rumor: New screen sizes, specs coming to Windows Phones #windowsphone #microsoft http://t.co/Ja9sEesh #neowin"
467,I need a holiday  only one day off this year.
468,So far kinda really liking Espresso over Dreamweaver. Handcoding html/css ftw 
469,#Twitter #Off'
470,RT @ShawnWildermuth: OMFG: http://t.co/Rit4WJq3 #gates #ballmer #nightAtTheRoxbury #microsoft
471,"Loves what #drupal file framework module could do, but is sick of Bitcache errors making it impossible to upload files "
472,#microsoft â€˜People-Centricâ€™ Windows Phone 7.5 Update Released http://t.co/oImNAkVf
473,happy birthday jaime. loveyou&lt;3.     ...officially screwed right now. midterm. quiz. 2 projects. and 300 page book. shoot me. please. 
474,Any surface touch http://t.co/ymNtCIKG #Microsoft #Technology
475,"This coming from a guy who is #Microsoft PC, Mug, pen, everything RT @GiuseppePietta: @1Ngare both fail phones.windows phone 7 to the rescue"
476,RT @InternetBH: Microsoft finalises Skype deal - IT Business - News & Features - http://t.co/F9b14RY3: http://t.co/275l0zay #skype #Micr ...
477,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 23
478,"@LFTA So ur just gonna delete me like that...Y do I feel like &quot;Tom Cruise&quot; on Jerry Maguire when he got fired right now, yo.  LOL!"
479,re newing my twitter 
480,I really dnt like to #follow people who never on #twitter
481,Sometimes I get so lost in #twitter that I end up living vicariously through other people #massconfusion
482,#Microsoft #SCVMM #2012- Session by @virtualfat - all u need to know about the new 2012 version. #e2evc Register http://t.co/eZBtVm9Z
483,Congratulations to Softline Pastel (@SageGroupZA) for winning #ISV of the Year at #Microsoft #partnersummit
484,"#HEUTE - #Microsoft #Office #2010 Home & Student Product Key Card [1 User] - statt 149â‚¬ nur 89,99â‚¬ - http://t.co/tdMFe0nI"
485,@Angelique_lique yooo my nigga i sooo blowed i forgot bout #twitter but im bkkkkkk
486,"@comeagainjen if you dont, neither do i "
487,On the train sans Guardian 
488,"RT @TweezardCom: #twitter Adam Levine Takes Aim at 'Evil' Fox News, Starts Twitter Spat http://t.co/qcYTszff #tweezard"
489,@JonathanRKnight You are so right for saying that and good for you that you said it!!    Good Night!! xoxo
490,New post: Microsoft Windows 7 Home Premium http://t.co/FkruCQIs #Home #Microsoft #Premium
491,Big Data and the Cloud - More Hype or a Real Workload? http://t.co/WA0bP7Mx #azure #hpc #microsoft
492,#Microsoft Changes The Yet Known# Design of #Windows Eight http://t.co/EGa3wrr4
493,@MizzChievouz am sorry to say but it is still in the air 
494,woke up at 6am  far too early...more coffee then
495,"@nick_carter Time for Warcraft yes, but for a simple game of a group of fans no  Just let us know if u figure it out, you want the prize?"
496,"wow #epicfail on me. I did a search for epicfail and didn't see many entries but apparently, it's widely used. I'm depressed now "
497,@kmacable...you're sweet...yea I'm ok! 
498,Brain Hurty Squishy Mess 
499,@pmelt the only bad thing about aids is you can only catch it once  Id want to inflict more pain on the deadshits of this world.
500,Follow your interests #twitter
501,U-Village store fits Microsoft consumer strategy http://t.co/OyGo65p1 #microsoft #Technology
502,@Monkeymoo2  You probably neded it. thank God that you are O.K. have a Good Day across the pond 
503,"@Chubbx Goooooood morning, Chubbx  how are you today?"
504,I love my #twitter name.
505,@amyg0716 thats really sad  i wolud hate that! but i had choco milk earlier =D lol
506,"#Twitter honey i don't freaking know anymore &gt;&lt;"""
507,RT @CNBC: The World's 10 Most Tweeted Moments - Link to Story   http://t.co/iKZiM8i5  #Twitter
508,#Microsoft #Cloud Infosys kicks off its cloud drive with Microsoft partnership: Infosys has accelerated its... http://t.co/utU4mwjK #TCN
509,Great to see you following us as well @mazda3rev 
510,"@EIsie Mate that's rubbish  10pt hug. Tom covered in spots and obviously not happy, but Doc says it's nothing 'bad'. Tell that to Tom..."
511,@yoavsegal Morning 
512,@charp I was being all nerdy &amp; thinking they could help me with my Metropolitan Area Network 
513,Done with homework. Sneezing  but feeling better! 28 days
514,the marijuana loud so the hoes follow like #Twitter
515,I want to be a #Twitter Cypher.
516,"@Natlbug22 aww I'm sorry. Yeah, my work life is becoming... Intense... The sunshine is fabulous  missin you..."
517,"Microsoft CEO says company got ""lucky"" when Yahoo deal fell apart #microsoft #steveballmer http://t.co/8fxt1ef8 #microsoft"
518,@KylisInATL HEY! Get Back On #Twitter :-)
519,#nightcard The Star: what a wonderful card for a new beginning both for you and Ankie 1.0  Welcome! 
520,@DrMollieMarti Best of luck to you Dr and your new Rockstar sisters.  I know some women that are into MLM. I'll tell them about you. 
521,100 followers - that is exciting 
522,@amaboura the entreprise version of #Microsoft #office365 is not available yet in #Algeria i guess
523,TODAY! Come along to #Microsoft Office & #ECDL Open Evening at #Pitman #Training #Cheltenham from 4pm to 7.30pm - http://t.co/fBoej2vd
524,"Microsoft CEO says company got ""lucky"" when Yahoo deal fell apart #microsoft #steveballmer http://t.co/l5uNInSW #neowin"
525,@web20classroom Fabulous post about WordAhead!  And overall loved your blog.
526,@legmar @linnix glad to see my household problems entertain you 
527,"@korionmorris oh no problem  im good, awake, should be sleeping. haha. how about you?"
528,"@thiagozito #Twitter, #MsN, #Orkut #Facebook & o Principal #Musicaa Haah'"
529,"Now I that i know god exists, realisation dawns on me that, he hates me microsoft"
530,Follow me on #Twitter @CatchASet_ #TeamFollow &lt;3
531,Lls. && im actually tlkin about #twitter
532,@arlenecd OH ISH!!! I WAS JUST KIDDING!!! WHERE IN CALI IS THIS @?!?!? 
533,#HP VirtualSystem for #Microsoft is the latest solution from HP & Microsoft. http://t.co/w8IXiboT #hpci
534,Misses his nephew/godson. Come back to me Mr. Malachi. 
535,@LaBelleMusik I got slumdog millionaire from my netflix today. yeaaaaaa 
536,#OmniTouch #Microsoft  http://t.co/qwk0YUrH via @youtube
537,Even a four day week seems too long  I want to stay in bed!
538,Raza Abbas NumeroUno :: (RazaNumeroUno) : thanks for #following me on #Twitter! Happy Tweeting !!!
539,Im going to JAY LENO!!! 
540,@gmg2001 lol omg don't tempt me! I just started p90 2 hours ago. I need to at least be good for a day! shoulda asked me yesterday 
541,My compassion to the people in italy! My mother is calling with our relatives in Italy right now  
542,Goodnight everyone #twitter off
543,@deepbluesealove I was never an early morning person so I really didnt have anything to get over 
544,"i dont want to go to school tomorrow for an exam, after having one and a half weeks off "
545,@lindseyviloria about that... I am gonna be in mexico 
546,RT @Three_Leanin: RT @Free_Nuttball #fuckyoumean #Pittsburgh don't got the best #twitter.
547,tired but cant sleep............. 
548,groupies follow me like #twitter.....lol jk
549,T @BennyGreenberg Tools of the Road Warrior http://hub.tm/?KXJBQ Pretty Cool - Please Retweet 
550,Woo for three pages down and seven to go...why in heck do I procrastinate!  Goal #1 for Grad School DO NOT WAIT!!!!!
551,Somewhere in the world right now the sun is shining and people are busy...but not here 
552,"#Job #ICT System Administrator Windows: GSI Consultants, Zug http://t.co/96Vi7GIu #Microsoft #IT"
553,I think im coming down with something. 
554,My Chumby blasting 80's tunes....good times.  http://www.matthartley.com/chumby.html
555,Fun sight: A biker got sandwiched bettwen two cars in high speed..Did he die?NO! he just stod up with his sigaret still firm in his moth! 
556,My #twitter age is 2 years 153 days 5 hours 6 minutes 25 seconds. Find out yours at http://t.co/NjTHu7tM #twittertime
557,Do real thugs have #twitter? #confusedbymytimeline
558,"#twitter Adam Levine Takes Aim at 'Evil' Fox News, Starts Twitter Spat http://t.co/dZmPhbut #tweezard"
559,RT @extremejohn Stuck on Facebook? Iâ€™m so sorry.  http://t.co/aGHbaQmn #Twitter #Google  #Facebook
560,RT @neon_ness: Yahoo Profit Drops 26 Per Cent! http://t.co/Jd3X8SGM #yahoo #microsoft
561,Morning everyone! What a beautiful Day...Yay! 
562,@twitter  + @tumblr  = Drugs are severe. #twitter #tumblr
563,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 19
564,I cant sleep. Missing the person I love most for the past 7yrs of my life. If only... 
565,@Lucky_Kristin  do you need any cookies?  I can get you some.   #girlguidecookies
566,@ChauV I has so many things to do 
567,@littrellfans Its all good. Just figured you would like to know. 
568,CURSE MY SLOW INTERNET. I miss YouTube 
569,I'm going to put myself out of this misery and go to freakin bed.  Ugh 
570,@FoamingBBQ I had to read it last semester.  By &quot;read&quot; I mean skim for keywords and read online outlines.   Got an A too 
571,Microsoft Stores giving away free Windows Phone devices with $499 spend #microsoft #wp7 #free #msftstore http://t.co/QbYUm2Ce
572,@ariherzog Fun stuff!  Night Ari!  I'm sure blip will be there tomorrow! 
573,@ThatsRealTalkin I'm doing the Tallman #Twitter list for fun!! I just wanna see how many men 6'3 and up are on Twitter! It's just for fun :)
574,@surfclubhit hope you had fun 
575,@JonathanRKnight Don't let the bedbugs bite.   Sweet dreams.
576,@emmajapan Congrats on being so quick for your double pass. Pls email your details to sales@fashionpalette.com.au to claim your tix. 
577,talking to a boy  hating work though 
578,Man i love #Twitter!!
579,@lockbox EC year is nicer and you can stay up til 2am only if you prefer 
580,@THEcamacho danm I wanted to hear that studying sucks 
581,"@socalgurl83 LOL nice, thanks for translating "
582,@MerCleve go to sleep. I hope u pee on yourself in the middle of the night.  I'd hate to have to beat u on the golf course tomorrow. 
583,"Nice, my contract was extended for another month "
584,@KeepinUpWKris omg you are the best mom...your girls are blessed 
585,Follow your interests. #twitter
586,@Honey3223  Honey goodnight I am up really early in the morning busy day will catch up with you later tomorrow 
587,"Well...#twitter Off,,,,"
588,Early morning meetings 
589,RT @MahimaKurra: @CloudNewsIndia #Microsoft Announces #Open Source based #Cloud Service http://t.co/MtK3XZ2l
590,#Kinect -projector makes all surfaces touchscreen #ar #touch #microsoft #xbox360 #gaming #games  http://t.co/67CMvCki
591,RT @kalezo: we strongly recommend students that are following us to sign up for the #imaginecup 2012 contest! http://t.co/ytn5OHym #micr ...
592,on facebook 
593,"@paulfeig the internet blows my mind everyday, the way nothing else can! "
594,Just woke up. Apples gig was ace last night. Seriously tired now. Work begins in one hour... 
595,#Teamfollowback Microsoft Q1 2012 earnings results due on Thursday #microsoft
596,@DonnieWahlberg you make me smile 
597,RT @yaksys: My #twitter age is 1 year 243 days 22 hours 31 minutes 44 seconds. Find out yours at http://t.co/dniOkchP #twittertime
598,Twhistler makes Twitter sing!  #twitter http://t.co/wwNZ6dx6
599,#Microsoft #Cloud Getting Physical with Virtual Servers: Q. Is it important that Windows Server and Microso... http://t.co/n8ky79pQ #TCN
600,What's the best way to eat reheated pizza I keep trying to eat this one but it's too hot and makes my mouth be in pain 
601,@zackdft but i like reading the bullshit! 
602,"@olabini still here, though the site is gone "
603,@aaminahh I'm excited about the books you received too! 
604,just got TwitterFox.... so excited! 
605,U put w/eva comes to mind on #twitter but let me try n do it ima be a rat or something smh the nerve of dese #NIGGAS!!!!'
606,#Twitter: What's happening? #Facebook: What's on your mind? #Myspace: Where is everyone?
607,Life is not fair.. but still good. 
608,@hiphopnonstoptv  That's a lot of people for sure!
609,According to #twitter I have the same amount of followers as followees....#notgoingtolast
610,hi Dianna ...this is so cool ... i just recently started twittering 
611,#Microsoft's Steve Ballmer attacks #Android phones http://t.co/cuoW78du
612,Let's go see what is trending on #Twitter tonight?
613,"@Bern_morley it's the weather, petal. don't sweat it ... oh ...  ... sorry ... "
614,"Skype for iPhone + VoIPover3G, now we can easily make voice calls over 3G or GRPS/EDGE. Cool stuff, thanks to Open Source community "
615,Sitting at home and im very bored   keep hearing really weird noises downstairs. Kinda creepy
616,@dmf71 rrrrrr you so very sweet a big hi to you!!!!!!! 
617,"@tweetshrink Hah, yea, I suppose ;)  And I love the customer service!! "
618,@StarChile.....ahhh.....alright. Thanks. Congrat's on your team's win today 
619,@nashipear Sorry I am talking to my best friend.. So I havent replied!!  But I can talk to you too!
620,"Microsoft #Cloud Services, ...federal government appears to have resulted in a decision favoring #Microsoft http://t.co/bz0uabpP"
621,@ChristianaZhu just joined AIESEC 
622,@ work and then &quot;school&quot;..... 
623,Novo #Nick in #twitter. Hehe'  (:
624,ill make fresh start.. i promise...    xtra sad puppy face...
625,"@ellie1971 yes, thatï¿½s a good idea!  how late is it at your side of the world?"
626,"@suitelifeofkell yeah, well, we'll still talk about it, he just wont have any idea  plus i havent even talked ta him bout it yet"
627,"stage 1 is just about 100% complete. Naw to wait a few days fo stages 2-4 to come, then BAM! Ill have the hottest hair in z world. "
628,#Microsoft announces official SQL Server driver for #Linux - http://t.co/lgTx40UM #SqlServer
629,"@mackmaine just checkin in with you, Saying hello. "
630,@simonsays_payme @KaleMurphy @chatoney #twitter addict.. Tweeting while being a Lil BITCH #jerkoffmore #KYS #SMILE http://t.co/7JDvu514
631,@codytigernord Just a reminder that you fail on #twitter
632,@LisaNoelRuocco oh and i like your new hair too. i think it really suits you. 
633,"Save ink by printing certain areas of your doc. Highlight the text, click Print, under Page Range tick â€˜Selectionâ€™. #microsoft #word #office"
634,In work  sooo bored !
635,@_ahooten23 welcomee to #twitter
636,will invite people to twitter. 
637,Goodnight 
638,@vanidosa27 What's wrong? why do you need an inhaler? I didn't even know you were sick  Hope you start feeling better
639,is BAKING ! HAHAHA. With abby and nikki !  http://plurk.com/p/mzsld
640,@KarsentheSlater I'm getting pissy lately - I know I make mormon jokes at you - I'm sorry. I hear mormon jokes now and I feel bad. 
641,i want diana F+. it looks great... 
642,@Bthompson16 if I was #toocool for #twitter then I wouldn't go on it and as a result my life would be boring so I don't think I am
643,"@milagro88 LOL! That's ok. Yeah, we did.  He's looking forward to Thursday since we're going around for Visita Iglesia. 14 churches!"
644,"@MrNokill @MrNokill problem is they aren't appealing to a wide enough audience, even though they think they may be "
645,i fell of the tredmill today in sport 
646,@bavster_twit u can't sip crap vodka! Nope not done #c25k got ominous knee pain - not good 
647, there is no way i can go to school today im way to sick
648,Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] #twitter #occupywallstreet #teamfollowback #autofollow http://t.co/IRYn5Vis
649,Can't sleep. It's 2:05am--Ugh!!! I'm not even sleepy 
650,"@SukottoXD I saw ice in the rain today. Not quite snow, but frozen water, nonetheless. "
651,@PrinceDavey aww no invite??  lol jk. coolness for the day off!
652,"In office, doing irritating work for the worst client i've ever had. You cant choose your project if ur an employee.  "
653,it worked! Now i have this feeling that i might have to sleep outside... 
654,#Microsoft's Kinect brings 'playful learning' to the Xbox 360 http://t.co/1KAi853k
655,"#Retail friends, follow @MicrosoftHelps on #Twitter.  A GREAT resource and the official account for @Microsoft #CustomerService & Support!"
656,Steve Ballmer: Bunch of new Nokia Windows Phones coming next week http://t.co/8F2FVygU via @esphoneblog #wp7 #nokia #microsoft
657,".@chrispirillo Re. #twitter 1,402,239 positive opinions http://t.co/uUd7ea3v? vs. 688,546 negative http://t.co/Q7Kf5xKz?"
658,Anyone else catch Scott Bakula's &quot;Oh Boy&quot; in #Chuck tonight?  
659,Good morning to all followers. I wish you a nice Tuesday and good luck with your business. | Allen Verfolgern einen sonnigen Dienstag.  
660,"ready for nice weather, day drinking &amp; not to ever be a student again "
661,@kamy775 ok..I did it...hope it works now 
662,@katyrullman This is why you need to not be over in the Old World. I misses hanging out and being awkward with you 
663,@MussoMitchel Hey you should go on tour sometime with your brother! Metro Station is freakin awesome! 
664,How about @MattSloyer on the #twitter!
665,"@hiannie Tiger is great, love the voice "
666,@Adaddy101 @johnodame .. all this flirting over #twitter is starting to make me think you guys got a crush on each other #bromance.
667,I have this strange desire to go to confession!!!!! 
668,"RT @KanvasKings: 1,500 #followers on #Twitter and 2,500 #fans on #Facebook? Takeover imminent? #HellYeah. ALL SHIRTS JUST $15 til Monday!"
669,"â€œ@KekeLauren @IGoHard_NoBONER Yooooo ""Mena Malia"" lOl I love your #Twitter nameâ€"
670,"@jennifermf totally know what u mean!this late night stuff has been 2 my detriment 4 YEARS,lol;society is discriminatory toward night ppl "
671,Lol Smh gudnite #twitter
672,@AllStarNinja my choices are limited since they blocked my HULU.. 
673,@PrincessSuperC Hey Cici sweetheart! Just wanted to let u know I luv u! OH! and will the mixtape drop soon? FANTASY RIDE MAY 5TH!!!!  
674,goodnight everyone 
675,Ugh idk how to use this thing #twitter #helpme
676,Txt-Chat with Jake. Lmfao. Its Frikkin Awesome! I Miss This Effin Boy So Much.  Awww. Hoping You Guys Would Come Back Here Na! ) xxxx
677,TODAY is THE day  Canï¿½t wait to see you Jacqui   Canï¿½t stop singing lady gagaï¿½s poker face. itï¿½s addictive xD. Last day of school today!
678,Time to get me ass in gear and start the day 
679,#Twitter Introduces Free Twitter Web Analytics Tool http://t.co/HdLjWzaw via @HubSpot #reporting
680,taking a shower 
681,its funny how you can take time out your precious #twitter time to monitor or judge what in saying
682,"#Twittertip: How to Keep Up With Over 100,000 #Twitter Followers http://t.co/o3oH3YPB RT @anntran_"
683,"@butterflyb I must have had a dozen throat coats a few days ago. Ahhh, the Coat. That and Grand Marnier do wonders for me "
684,Microsoft Announces Interactive TV For Childrenâ€™s Games & Story Books #Xbox #Microsoft #family #fb http://t.co/BOCzCmbg
685,@cloudnewsindia The War of #Email #Cloud Computing: #Google vs. #Microsoft http://t.co/zu9pSwSG
686,@JamesDeen you are my own personal Jeepers 
687,@OFA_IA @BarackObama #itheperson wld like all gov reps 2 have the date and state they reside in posted on their #twitter pic. 4 #wethepeople
688,Night #twitter lord please let that girl get some sleep
689,mireika I love love love dancing with the stars. It is so entertaining and fun. Nothing more sexy than a man who can dance 
690,Just saw Sunshine Cleaning. I love Amy Adams 
691,My #twitter age is 285 days 8 hours 52 minutes 38 seconds. Find out yours at http://t.co/q5mvW7VF #twittertime
692,Babe aint callin 
693,"@rhifreakx yes yes!  btw, when r u at the airport on friday? My plane's like at 5:00"
694,"Okay, I'm good.  *counts to 10*"
695,ps just broke my fucking phone 
696,@PhoneBoy I can't wait to read that. 
697,"nooooo!! I was doing so good, im not allowed to cry.. ughhh, staying up late makes me think about stuff.. "
698,Oh my gosh... Oh my gosh...Susy is going to kill me with her remedy. 
699,RT @AmySimendinger: @rachiecrewz dude you can't just makeup your own fucking hashtags...learn how to use #twitter
700,"Appleâ€™ cash balance = $75.9 billion, surpassing the total operating balance of the U.S. government  #rich #apple #google #microsoft  #money"
701,Left head phone has died this morning. 1 head phone to keep me company on my journey 
702,had a great ending to a great day!  Being brave pays off.  Thank you Jesus-seriously.  Now off to watch the Hills and then bed!
703,"@TheRealJedaD If her name ain't #Twitter then ur not bcuz u been on here for a minute goin HAM...lol, I'm Just Sayin!!"
704,#Twitter lies RT @amerikusl I lose all my friends once they get pregnant :-(
705,YAAAAAAAAY @BoogieDeBeast made my Tallman #Twitter list standing 6'6 BaYbeeeee
706,#Ballmer says that #Microsoft dodged a bullet when it failed to acquire #Yahoo in 2008 | Wish 1 of my ex-employers was lucky like that 2
707,Why do I keep working for places that DON'T do the Cycle2Work scheme. 15% disc at Halfauds is good enough. 
708,@ManyaS 
709,Trying to find a tech job. Can't find any entry level jobs any were.  Also just about every job site has more spam now then jobs.
710,Another sales pitch today for a potential #surface customer. I do more sales than development these days 
711,Aye @Me_Cedez get my bay out da way @Ful1time  ( swirlZ) gotta #Twitter
712,Got a speeding ticket 
713,the best way to succeed is to make all the right mistakes 
714,Have to update my picture cos I look old and fat.  Oh I am old and fat  playing badminton is not working on weight 
715,doesnt  want to go to work lol 
716,who follows ppl then unfollows them?!..  #YourLameAsHell tryna make it seem like your somebody IMPORTANT!! it's only #TWITTER! smh..
717,That would be why @JonathanRKnight laughed at me when I told him my username has caca in it. lol 
718,I'm new and lost 
719,I don't like these late start night shifts coupled with it being bloody light outside my window when I'm meant to be going to sleep 
720,@Kal_Penn thank you for being a great character on House! I'm sad to see you go! 
721,CEO Steve Ballmer says that #Microsoft dodged a bullet when it failed to acquire #Yahoo! in 2008 http://t.co/nlCxoCUz
722,RT @Charlielace Instead of updating your #Twitter why don't you update your life!
723,Top thing you would change about #twitter - go!
724,@iamdiddy I feel you I hate working out too! But our results will be MAJOR! When you look good you feel good! 
725,@contactnaveen this is gr8 news indeed 
726,i've got one of those spots that doesn't really show yet but hurts like hell and will no doubt be a beauty tomorrow 
727,ty  @GR8FL - soon I upload too  Emmylou Harris ï¿½ I'll Be Your Baby Tonight (GR8FL)  ? http://blip.fm/~3x8zc
